year,countryA,countryB,value_toA,value_toB,magnitude_toA,magnitude_toB,qualifier_toA,qualifier_toB,netflow,net_destination
2020,ABW,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2020,LAO,SAU,0,0,NIL,NIL,NA,NA,0,LAO
2020,AZE,BWA,0,1,NIL,NA,NA,NA,1,BWA
2020,SDN,TKM,NA,0,NA,NIL,NA,NA,NA,NA
2020,AUS,CZE,376,66,NA,NA,NA,NA,310,AUS
2020,MCO,PRK,0,NA,NIL,NA,NA,NA,NA,NA
2020,ABW,ARG,NA,0,NA,NIL,NA,NA,NA,NA
2020,AND,TLS,0,NA,NIL,NA,NA,NA,NA,NA
2020,PLW,ROU,NA,0,NA,NIL,NA,NA,NA,NA
2020,AFG,JOR,0,5,NIL,NA,NA,NA,5,JOR
2020,TLS,TON,NA,0,NA,NIL,NA,NA,NA,NA
2020,GRD,NZL,NA,2,NA,NA,NA,NA,NA,NA
2020,CHL,HND,70,NA,NA,NA,NA,NA,NA,NA
2020,GHA,VAT,0,NA,NIL,NA,NA,NA,NA,NA
2020,BLZ,MDG,NA,0,NA,NIL,NA,NA,NA,NA
2020,DJI,EST,NA,0,NA,NIL,NA,NA,NA,NA
2020,CIV,GUY,0,NA,NIL,NA,NA,NA,NA,NA
2020,IRL,NER,1,NA,NA,NA,NA,NA,NA,NA
2020,HUN,RUS,552,42,NA,NA,NA,NA,510,HUN
2020,ARG,ERI,0,NA,NIL,NA,NA,NA,NA,NA
2020,GIB,RUS,0,0,NA,NIL,NA,NA,0,GIB
2020,JOR,KEN,1,NA,NA,NA,NA,NA,NA,NA
2020,CYM,SVK,NA,0,NA,NIL,NA,NA,NA,NA
2020,ARG,PHL,7,NA,NA,NA,NA,NA,NA,NA
2020,HUN,VNM,689,0,NA,NIL,NA,NA,689,HUN
2020,DEU,IDN,2832,NA,NA,NA,NA,NA,NA,NA
2020,BHR,LIE,0,0,NIL,NIL,NA,NA,0,BHR
2020,CUB,NIU,0,NA,NIL,NA,NA,NA,NA,NA
2020,ECU,ROU,8,12,NA,NA,NA,NA,4,ROU
2020,HRV,SWE,34,70.92115020751953,NA,NA,NA,NA,36.92115020751953,SWE
2020,AIA,LIE,NA,0,NA,NIL,NA,NA,NA,NA
2020,SVK,UZB,15,NA,NA,NA,NA,NA,NA,NA
2020,HRV,MCO,0,0,NIL,NIL,NA,NA,0,HRV
2020,AUS,BFA,0,0,NIL,NIL,NA,NA,0,AUS
2020,BIH,BRA,1,5,NA,NA,NA,NA,4,BRA
2020,MKD,SAU,0,53,NIL,NA,NA,NA,53,SAU
2020,BEL,IDN,93,NA,NA,NA,NA,NA,NA,NA
2020,CRI,VUT,0,NA,NIL,NA,NA,NA,NA,NA
2020,KEN,SMR,NA,0,NA,NIL,NA,NA,NA,NA
2020,SUR,TKM,NA,0,NA,NIL,NA,NA,NA,NA
2020,CYM,SAU,NA,0,NA,NIL,NA,NA,NA,NA
2020,JOR,MNE,0,NA,NIL,NA,NA,NA,NA,NA
2020,COL,RUS,5,1148,NA,NA,NA,NA,1143,RUS
2020,ISL,SDN,0,NA,NIL,NA,NA,NA,NA,NA
2020,BGR,TUN,19,0,NA,NIL,NA,NA,19,BGR
2020,HUN,SAU,86,1,NA,NA,NA,NA,85,HUN
2020,MHL,MRT,NA,0,NA,NIL,NA,NA,NA,NA
2020,CRI,MCO,0,0,NIL,NIL,NA,NA,0,CRI
2020,GRC,MAC,0,0,NIL,NIL,NA,NA,0,GRC
2020,ESP,SLV,450,13,NA,NA,NA,NA,437,ESP
2020,KAZ,NAM,1,0,NA,NIL,NA,NA,1,KAZ
2020,BFA,VGB,0,NA,NIL,NA,NA,NA,NA,NA
2020,LAO,SVN,0,0,NIL,NIL,NA,NA,0,LAO
2020,TKL,VEN,0,NA,NIL,NA,NA,NA,NA,NA
2020,KAZ,LTU,0,156,NIL,NA,NA,NA,156,LTU
2020,BRN,MWI,0,NA,NIL,NA,NA,NA,NA,NA
2020,MDA,UGA,0,NA,NIL,NA,NA,NA,NA,NA
2020,NZL,SYC,4,0,NA,NIL,NA,NA,4,NZL
2020,AND,USA,0,12.156450271606452,NIL,NA,NA,NA,12.156450271606452,USA
2020,CYP,MDA,5,4,NA,NA,NA,NA,1,CYP
2020,ARM,CHE,0,53,NIL,NA,NA,NA,53,CHE
2020,BEN,VNM,0,0,NIL,NIL,NA,NA,0,BEN
2020,CPV,DEU,NA,6,NA,NA,NA,NA,NA,NA
2020,RUS,TLS,1,NA,NA,NA,NA,NA,NA,NA
2020,LUX,ZWE,1,NA,NA,NA,NA,NA,NA,NA
2020,BGR,GEO,25,1,NA,NA,NA,NA,24,BGR
2020,EGY,IRL,0,44,NIL,NA,NA,NA,44,IRL
2020,CYM,KGZ,NA,0,NA,NIL,NA,NA,NA,NA
2020,BGR,MAR,21,2,NA,NA,NA,NA,19,BGR
2020,GMB,POL,NA,4,NA,NA,NA,NA,NA,NA
2020,BEL,MAR,1028,23,NA,NA,NA,NA,1005,BEL
2020,PSE,SWZ,0,NA,NIL,NA,NA,NA,NA,NA
2020,KHM,LCA,NA,0,NA,NIL,NA,NA,NA,NA
2020,LAO,LCA,0,0,NIL,NIL,NA,NA,0,LAO
2020,TJK,WSM,NA,0,NA,NIL,NA,NA,NA,NA
2020,COL,PNG,0,NA,NIL,NA,NA,NA,NA,NA
2020,MWI,RUS,NA,28,NA,NA,NA,NA,NA,NA
2020,AUS,DEU,1326,1177,NA,NA,NA,NA,149,AUS
2020,BRN,TZA,5,NA,NA,NA,NA,NA,NA,NA
2020,CUB,VNM,68,0,NA,NIL,NA,NA,68,CUB
2020,ISR,NOR,NA,7,NA,NA,NA,NA,NA,NA
2020,MAR,MUS,42,3,NA,NA,NA,NA,39,MAR
2020,CZE,NPL,55,NA,NA,NA,NA,NA,NA,NA
2020,AZE,GEO,464,1344,NA,NA,NA,NA,880,GEO
2020,DOM,SMR,0,0,NIL,NIL,NA,NA,0,DOM
2020,BEN,WSM,0,0,NIL,NIL,NA,NA,0,BEN
2020,LBN,RUS,NA,901,NA,NA,NA,NA,NA,NA
2020,BHS,ZAF,NA,0,NA,NIL,NA,NA,NA,NA
2020,IND,SVN,0,57,NIL,NA,NA,NA,57,SVN
2020,FIN,JAM,4,NA,NA,NA,NA,NA,NA,NA
2020,MCO,MKD,1,0,NA,NIL,NA,NA,1,MCO
2020,GMB,HKG,NA,2,NA,NA,NA,NA,NA,NA
2020,ARM,RWA,0,0,NIL,NIL,NA,NA,0,ARM
2020,ITA,NLD,252,NA,NA,NA,NA,NA,NA,NA
2020,TTO,ZAF,NA,4,NA,NA,NA,NA,NA,NA
2020,ARG,THA,1,0,NA,NIL,NA,NA,1,ARG
2020,POL,VEN,10,NA,NA,NA,NA,NA,NA,NA
2020,BGR,BIH,4,0,NA,NIL,NA,NA,4,BGR
2020,JOR,PAK,40,NA,NA,NA,NA,NA,NA,NA
2020,CHE,PSE,24,0,NA,NIL,NA,NA,24,CHE
2020,BOL,MUS,NA,0,NA,NIL,NA,NA,NA,NA
2020,IDN,USA,NA,8038.856933593752,NA,NA,NA,NA,NA,NA
2020,MRT,TCA,0,0,NIL,NIL,NA,NA,0,MRT
2020,GUY,LTU,NA,0,NA,NIL,NA,NA,NA,NA
2020,BHS,HUN,NA,0,NA,NIL,NA,NA,NA,NA
2020,GIB,TTO,0,NA,NA,NA,NA,NA,NA,NA
2020,EST,SYC,0,0,NIL,NIL,NA,NA,0,EST
2020,GNQ,ZAF,NA,12,NA,NA,NA,NA,NA,NA
2020,COD,JOR,0,0,NIL,NIL,NA,NA,0,COD
2020,CAN,MWI,24,NA,NA,NA,NA,NA,NA,NA
2020,FJI,ISL,NA,0,NA,NIL,NA,NA,NA,NA
2020,LVA,PLW,0,NA,NIL,NA,NA,NA,NA,NA
2020,AZE,JPN,0,28,NIL,NA,NA,NA,28,JPN
2020,ALB,BIH,0,17,NIL,NA,NA,NA,17,BIH
2020,BLZ,BRN,NA,0,NA,NIL,NA,NA,NA,NA
2020,JPN,RUS,514,105,NA,NA,NA,NA,409,JPN
2020,ARG,COD,0,0,NIL,NIL,NA,NA,0,ARG
2020,CYP,IRL,5,10,NA,NA,NA,NA,5,IRL
2020,CRI,SLV,145,7,NA,NA,NA,NA,138,CRI
2020,MDA,MOZ,0,NA,NIL,NA,NA,NA,NA,NA
2020,CRI,GHA,0,0,NIL,NIL,NA,NA,0,CRI
2020,GHA,MKD,0,1,NIL,NA,NA,NA,1,MKD
2020,MWI,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2020,ARG,EGY,7,0,NA,NIL,NA,NA,7,ARG
2020,DNK,KGZ,1,0,NA,NIL,NA,NA,1,DNK
2020,AUT,MDV,0,NA,NIL,NA,NA,NA,NA,NA
2020,NOR,SWE,748,429.3114318847657,NA,NA,NA,NA,318.6885681152343,NOR
2020,COL,ESP,95,7309,NA,NA,NA,NA,7214,ESP
2020,KGZ,MAC,0,0,NIL,NIL,NA,NA,0,KGZ
2020,COD,HUN,0,4,NIL,NA,NA,NA,4,HUN
2020,ITA,POL,454,405,NA,NA,NA,NA,49,ITA
2020,BLZ,TUR,NA,3,NA,NA,NA,NA,NA,NA
2020,ALB,CIV,0,0,NIL,NIL,NA,NA,0,ALB
2020,AZE,BHR,0,0,NIL,NIL,NA,NA,0,AZE
2020,GRC,NGA,123,NA,NA,NA,NA,NA,NA,NA
2020,COK,CZE,NA,0,NA,NIL,NA,NA,NA,NA
2020,COD,LAO,0,0,NIL,NIL,NA,NA,0,COD
2020,GEO,HUN,0,182,NIL,NA,NA,NA,182,HUN
2020,ARG,HTI,0,NA,NIL,NA,NA,NA,NA,NA
2020,ARE,SAU,NA,41,NA,NA,NA,NA,NA,NA
2020,ALB,MWI,0,NA,NIL,NA,NA,NA,NA,NA
2020,CIV,KGZ,0,0,NIL,NIL,NA,NA,0,CIV
2020,BRA,CHE,69,622,NA,NA,NA,NA,553,CHE
2020,CHE,OMN,8,1,NA,NA,NA,NA,7,CHE
2020,MAC,SRB,1,0,NA,NIL,NA,NA,1,MAC
2020,UKR,ZAF,46,10,NA,NA,NA,NA,36,UKR
2020,BWA,NZL,0,4,NIL,NA,NA,NA,4,NZL
2020,GEO,LKA,195,0,NA,NIL,NA,NA,195,GEO
2020,COD,TZA,1,NA,NA,NA,NA,NA,NA,NA
2020,GBR,MWI,322,NA,NA,NA,NA,NA,NA,NA
2020,JAM,MAC,NA,0,NA,NIL,NA,NA,NA,NA
2020,LUX,NGA,16,NA,NA,NA,NA,NA,NA,NA
2020,BRN,SSD,0,NA,NIL,NA,NA,NA,NA,NA
2020,HRV,IND,19,2,NA,NA,NA,NA,17,HRV
2020,CAN,EST,15,19,NA,NA,NA,NA,4,EST
2020,IND,TLS,11,NA,NA,NA,NA,NA,NA,NA
2020,EGY,PSE,184,0,NA,NIL,NA,NA,184,EGY
2020,GMB,NOR,NA,5,NA,NA,NA,NA,NA,NA
2020,COM,TCD,NA,0,NA,NIL,NA,NA,NA,NA
2020,AZE,GIB,0,0,NIL,NA,NA,NA,0,AZE
2020,GBR,LVA,1347,144,NA,NA,NA,NA,1203,GBR
2020,BMU,TON,NA,0,NA,NIL,NA,NA,NA,NA
2020,EST,SLV,3,0,NA,NIL,NA,NA,3,EST
2020,BOL,SMR,NA,0,NA,NIL,NA,NA,NA,NA
2020,IRN,RUS,42,3838,NA,NA,NA,NA,3796,RUS
2020,BRA,SGP,2,NA,NA,NA,NA,NA,NA,NA
2020,FJI,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2020,KAZ,SLE,0,NA,NIL,NA,NA,NA,NA,NA
2020,DZA,GEO,NA,2,NA,NA,NA,NA,NA,NA
2020,GRC,LKA,4,0,NA,NIL,NA,NA,4,GRC
2020,JOR,TCD,12,0,NA,NIL,NA,NA,12,JOR
2020,BHR,KHM,0,NA,NIL,NA,NA,NA,NA,NA
2020,MCO,MDG,0,0,NIL,NIL,NA,NA,0,MCO
2020,SYC,VCT,0,NA,NIL,NA,NA,NA,NA,NA
2020,NOR,PRY,2,NA,NA,NA,NA,NA,NA,NA
2020,CZE,VUT,1,NA,NA,NA,NA,NA,NA,NA
2020,EST,LAO,0,0,NIL,NIL,NA,NA,0,EST
2020,CRI,NGA,0,NA,NIL,NA,NA,NA,NA,NA
2020,EGY,MRT,38,1,NA,NA,NA,NA,37,EGY
2020,MDG,TLS,0,NA,NIL,NA,NA,NA,NA,NA
2020,HUN,IRN,2024,1,NA,NA,NA,NA,2023,HUN
2020,MCO,OMN,2,0,NA,NIL,NA,NA,2,MCO
2020,AUT,SGP,18.5,NA,NA,NA,NA,NA,NA,NA
2020,CYM,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2020,CAN,COG,189,NA,NA,NA,NA,NA,NA,NA
2020,KHM,TCD,NA,0,NA,NIL,NA,NA,NA,NA
2020,MUS,PER,0,NA,NIL,NA,NA,NA,NA,NA
2020,GMB,MRT,NA,35,NA,NA,NA,NA,NA,NA
2020,CHL,HUN,2,7,NA,NA,NA,NA,5,HUN
2020,GHA,LAO,0,0,NIL,NIL,NA,NA,0,GHA
2020,SLB,TUR,NA,1,NA,NA,NA,NA,NA,NA
2020,AND,MCO,0,0,NIL,NIL,NA,NA,0,AND
2020,MUS,VNM,0,1,NIL,NA,NA,NA,1,VNM
2020,CYP,TKL,0,0,NIL,NIL,NA,NA,0,CYP
2020,HRV,UKR,21,3,NA,NA,NA,NA,18,HRV
2020,KAZ,MUS,0,0,NIL,NIL,NA,NA,0,KAZ
2020,NIU,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2020,AFG,TTO,0,NA,NIL,NA,NA,NA,NA,NA
2020,AND,LBN,0,NA,NIL,NA,NA,NA,NA,NA
2020,ABW,DNK,NA,0,NA,NIL,NA,NA,NA,NA
2020,GBR,HTI,14,NA,NA,NA,NA,NA,NA,NA
2020,DZA,HUN,NA,172,NA,NA,NA,NA,NA,NA
2020,IRQ,USA,NA,1035.45849609375,NA,NA,NA,NA,NA,NA
2020,FIN,TCA,0,0,NIL,NIL,NA,NA,0,FIN
2020,ARG,FJI,0,NA,NIL,NA,NA,NA,NA,NA
2020,CAN,MAR,2223,16,NA,NA,NA,NA,2207,CAN
2020,ITA,TUN,519,3,NA,NA,NA,NA,516,ITA
2020,QAT,SYR,827,NA,NA,NA,NA,NA,NA,NA
2020,EST,HTI,0,NA,NIL,NA,NA,NA,NA,NA
2020,BRB,TCA,NA,0,NA,NIL,NA,NA,NA,NA
2020,GRC,ITA,78,1162,NA,NA,NA,NA,1084,ITA
2020,CZE,TLS,0,NA,NIL,NA,NA,NA,NA,NA
2020,DJI,TKL,NA,0,NA,NIL,NA,NA,NA,NA
2020,FJI,GHA,NA,0,NA,NIL,NA,NA,NA,NA
2020,ARG,BFA,1,0,NA,NIL,NA,NA,1,ARG
2020,CYP,KEN,19,NA,NA,NA,NA,NA,NA,NA
2020,BWA,HKG,0,0,NIL,NIL,NA,NA,0,BWA
2020,DEU,HKG,329,43,NA,NA,NA,NA,286,DEU
2020,BGR,USA,143,646.4759521484375,NA,NA,NA,NA,503.4759521484375,USA
2020,BEL,CZE,46,26,NA,NA,NA,NA,20,BEL
2020,KAZ,SWE,0,31.132770538330078,NIL,NA,NA,NA,31.132770538330078,SWE
2020,KIR,RUS,NA,0,NA,NIL,NA,NA,NA,NA
2020,MDG,SWZ,0,NA,NIL,NA,NA,NA,NA,NA
2020,MLT,SYC,3,0,NA,NIL,NA,NA,3,MLT
2020,EGY,VGB,0,NA,NIL,NA,NA,NA,NA,NA
2020,NOR,NPL,510,NA,NA,NA,NA,NA,NA,NA
2020,BEL,KGZ,12,0,NA,NIL,NA,NA,12,BEL
2020,NOR,PER,33,NA,NA,NA,NA,NA,NA,NA
2020,CPV,TKM,NA,0,NA,NIL,NA,NA,NA,NA
2020,NZL,TKM,1,0,NA,NIL,NA,NA,1,NZL
2020,BHR,VEN,0,NA,NIL,NA,NA,NA,NA,NA
2020,SAU,SDN,2058,NA,NA,NA,NA,NA,NA,NA
2020,EGY,MEX,0,NA,NIL,NA,NA,NA,NA,NA
2020,MUS,SAU,1,34,NA,NA,NA,NA,33,SAU
2020,ETH,POL,NA,176,NA,NA,NA,NA,NA,NA
2020,CPV,OMN,NA,0,NA,NIL,NA,NA,NA,NA
2020,BRA,CAN,44,5151,NA,NA,NA,NA,5107,CAN
2020,KNA,ROU,NA,0,NA,NIL,NA,NA,NA,NA
2020,GHA,JAM,1,NA,NA,NA,NA,NA,NA,NA
2020,BWA,DOM,0,0,NIL,NIL,NA,NA,0,BWA
2020,COK,VNM,NA,0,NA,NIL,NA,NA,NA,NA
2020,BEN,SUR,0,NA,NIL,NA,NA,NA,NA,NA
2020,MRT,TLS,0,NA,NIL,NA,NA,NA,NA,NA
2020,PSE,SOM,0,NA,NIL,NA,NA,NA,NA,NA
2020,IRN,SRB,0,62,NIL,NA,NA,NA,62,SRB
2020,LUX,USA,38,83.04197692871095,NA,NA,NA,NA,45.04197692871095,USA
2020,GAB,MAC,NA,0,NA,NIL,NA,NA,NA,NA
2020,LBY,MDA,NA,2,NA,NA,NA,NA,NA,NA
2020,FRA,GHA,343,15,NA,NA,NA,NA,328,FRA
2020,CHN,ISL,NA,34,NA,NA,NA,NA,NA,NA
2020,IND,LIE,0,7,NIL,NA,NA,NA,7,LIE
2020,MAC,MDG,0,0,NIL,NIL,NA,NA,0,MAC
2020,KOR,SSD,6,NA,NA,NA,NA,NA,NA,NA
2020,LUX,MKD,6,0,NA,NIL,NA,NA,6,LUX
2020,DZA,KAZ,NA,1,NA,NA,NA,NA,NA,NA
2020,BIH,ROU,1,3,NA,NA,NA,NA,2,ROU
2020,BHS,BRN,NA,0,NA,NIL,NA,NA,NA,NA
2020,CMR,GHA,NA,271,NA,NA,NA,NA,NA,NA
2020,DMA,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2020,ARM,PSE,0,0,NIL,NIL,NA,NA,0,ARM
2020,MAC,ZMB,0,NA,NIL,NA,NA,NA,NA,NA
2020,EST,KNA,0,NA,NIL,NA,NA,NA,NA,NA
2020,CHL,COM,3,NA,NA,NA,NA,NA,NA,NA
2020,CIV,VUT,0,NA,NIL,NA,NA,NA,NA,NA
2020,KWT,MUS,NA,0,NA,NIL,NA,NA,NA,NA
2020,AND,BTN,0,NA,NIL,NA,NA,NA,NA,NA
2020,GIB,POL,0,0,NA,NIL,NA,NA,0,GIB
2020,BHS,MAC,NA,0,NA,NIL,NA,NA,NA,NA
2020,AFG,VGB,0,NA,NIL,NA,NA,NA,NA,NA
2020,ALB,DNK,0,16,NIL,NA,NA,NA,16,DNK
2020,NER,NOR,NA,1,NA,NA,NA,NA,NA,NA
2020,GNB,LUX,NA,0,NA,NIL,NA,NA,NA,NA
2020,BHR,ROU,0,1,NIL,NA,NA,NA,1,ROU
2020,AFG,QAT,0,13,NIL,NA,NA,NA,13,QAT
2020,DZA,ITA,NA,115,NA,NA,NA,NA,NA,NA
2020,MHL,THA,NA,0,NA,NIL,NA,NA,NA,NA
2020,DEU,LUX,5278,453,NA,NA,NA,NA,4825,DEU
2020,LVA,ZAF,7,1,NA,NA,NA,NA,6,LVA
2020,MDG,MEX,0,NA,NIL,NA,NA,NA,NA,NA
2020,SAU,SSD,5,NA,NA,NA,NA,NA,NA,NA
2020,NLD,OMN,NA,3,NA,NA,NA,NA,NA,NA
2020,GAB,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2020,CZE,SYR,189,NA,NA,NA,NA,NA,NA,NA
2020,JOR,MEX,0,NA,NIL,NA,NA,NA,NA,NA
2020,BWA,GAB,1,NA,NA,NA,NA,NA,NA,NA
2020,ARM,SRB,2,0,NA,NIL,NA,NA,2,ARM
2020,IND,KHM,28,NA,NA,NA,NA,NA,NA,NA
2020,EGY,LAO,0,0,NIL,NIL,NA,NA,0,EGY
2020,FIN,TGO,0,NA,NIL,NA,NA,NA,NA,NA
2020,HRV,MRT,0,0,NIL,NIL,NA,NA,0,HRV
2020,BFA,SVN,0,0,NIL,NIL,NA,NA,0,BFA
2020,CIV,YEM,0,NA,NIL,NA,NA,NA,NA,NA
2020,COL,UKR,4,13,NA,NA,NA,NA,9,UKR
2020,UKR,USA,293,1817.63330078125,NA,NA,NA,NA,1524.63330078125,USA
2020,CYP,CZE,5,176,NA,NA,NA,NA,171,CZE
2020,GIB,TUR,0,0,NA,NIL,NA,NA,0,GIB
2020,NRU,TON,NA,0,NA,NIL,NA,NA,NA,NA
2020,DOM,MUS,0,0,NIL,NIL,NA,NA,0,DOM
2020,EGY,TJK,119,NA,NA,NA,NA,NA,NA,NA
2020,DJI,TUR,NA,836,NA,NA,NA,NA,NA,NA
2020,CIV,TJK,0,NA,NIL,NA,NA,NA,NA,NA
2020,EGY,TGO,30,NA,NA,NA,NA,NA,NA,NA
2020,GEO,STP,0,NA,NIL,NA,NA,NA,NA,NA
2020,SWE,SWZ,0,NA,NIL,NA,NA,NA,NA,NA
2020,BMU,DOM,NA,0,NA,NIL,NA,NA,NA,NA
2020,LTU,WSM,0,0,NIL,NIL,NA,NA,0,LTU
2020,GEO,LVA,1,35,NA,NA,NA,NA,34,LVA
2020,TCD,WSM,0,0,NIL,NIL,NA,NA,0,TCD
2020,AFG,AGO,0,NA,NIL,NA,NA,NA,NA,NA
2020,DOM,SWE,3,2,NA,NA,NA,NA,1,DOM
2020,LBN,ROU,NA,289,NA,NA,NA,NA,NA,NA
2020,COM,WSM,NA,0,NA,NIL,NA,NA,NA,NA
2020,KOR,QAT,3,29,NA,NA,NA,NA,26,QAT
2020,CHE,ECU,105,5,NA,NA,NA,NA,100,CHE
2020,ATG,THA,NA,1,NA,NA,NA,NA,NA,NA
2020,COK,KOR,NA,0,NA,NIL,NA,NA,NA,NA
2020,BRN,ETH,0,NA,NIL,NA,NA,NA,NA,NA
2020,DNK,TUR,151,95,NA,NA,NA,NA,56,DNK
2020,CHN,PAN,NA,20,NA,NA,NA,NA,NA,NA
2020,GEO,QAT,1,8,NA,NA,NA,NA,7,QAT
2020,CYP,SYR,32,NA,NA,NA,NA,NA,NA,NA
2020,BEL,BLR,47,1,NA,NA,NA,NA,46,BEL
2020,ISL,YEM,1,NA,NA,NA,NA,NA,NA,NA
2020,GMB,WSM,NA,0,NA,NIL,NA,NA,NA,NA
2020,BGR,POL,32,52,NA,NA,NA,NA,20,POL
2020,ISL,UKR,15,2,NA,NA,NA,NA,13,ISL
2020,EST,SVN,1,1,NA,NA,NA,NA,0,EST
2020,ITA,SUR,2,NA,NA,NA,NA,NA,NA,NA
2020,LBR,ROU,NA,0,NA,NIL,NA,NA,NA,NA
2020,BLR,TON,0,0,NIL,NIL,NA,NA,0,BLR
2020,AUT,NOR,68.5,69,NA,NA,NA,NA,0.5,NOR
2020,BEN,ROU,0,1,NIL,NA,NA,NA,1,ROU
2020,AZE,NAM,1,0,NA,NIL,NA,NA,1,AZE
2020,CHL,MAR,1,4,NA,NA,NA,NA,3,MAR
2020,ARG,CYP,2,0,NA,NIL,NA,NA,2,ARG
2020,KGZ,TKL,0,0,NIL,NIL,NA,NA,0,KGZ
2020,ARG,LUX,0,6,NIL,NA,NA,NA,6,LUX
2020,ARM,CYP,3,7,NA,NA,NA,NA,4,CYP
2020,JAM,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2020,COD,ITA,1,24,NA,NA,NA,NA,23,ITA
2020,JOR,SVN,0,8,NIL,NA,NA,NA,8,SVN
2020,JOR,LCA,0,0,NIL,NIL,NA,NA,0,JOR
2020,PRT,VAT,0,NA,NIL,NA,NA,NA,NA,NA
2020,ARM,GBR,15,136,NA,NA,NA,NA,121,GBR
2020,CRI,LTU,0,0,NIL,NIL,NA,NA,0,CRI
2020,BEL,IRL,52,180,NA,NA,NA,NA,128,IRL
2020,BOL,NOR,NA,11,NA,NA,NA,NA,NA,NA
2020,AND,TKM,0,0,NIL,NIL,NA,NA,0,AND
2020,ARG,TCD,0,0,NIL,NIL,NA,NA,0,ARG
2020,GRC,LVA,2,8,NA,NA,NA,NA,6,LVA
2020,HUN,MLI,3,NA,NA,NA,NA,NA,NA,NA
2020,CHE,NZL,57,32.87290954589844,NA,NA,NA,NA,24.127090454101562,CHE
2020,GNQ,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2020,ROU,RUS,36,39,NA,NA,NA,NA,3,RUS
2020,COM,MKD,NA,0,NA,NIL,NA,NA,NA,NA
2020,BGD,MDA,NA,2,NA,NA,NA,NA,NA,NA
2020,DOM,MYS,0,3,NIL,NA,NA,NA,3,MYS
2020,GHA,KEN,54,NA,NA,NA,NA,NA,NA,NA
2020,BIH,GAB,0,NA,NIL,NA,NA,NA,NA,NA
2020,BEN,PAN,0,0,NIL,NIL,NA,NA,0,BEN
2020,CMR,HKG,NA,1,NA,NA,NA,NA,NA,NA
2020,COD,NLD,0,NA,NIL,NA,NA,NA,NA,NA
2020,JOR,LAO,0,0,NIL,NIL,NA,NA,0,JOR
2020,NGA,RUS,NA,1768,NA,NA,NA,NA,NA,NA
2020,LIE,VEN,0,NA,NIL,NA,NA,NA,NA,NA
2020,GUY,POL,NA,1,NA,NA,NA,NA,NA,NA
2020,AUS,KOR,8213,82,NA,NA,NA,NA,8131,AUS
2020,NRU,TKL,NA,0,NA,NIL,NA,NA,NA,NA
2020,CHE,MOZ,3,NA,NA,NA,NA,NA,NA,NA
2020,NZL,SRB,3,1,NA,NA,NA,NA,2,NZL
2020,SEN,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2020,SVK,USA,34,300.09838867187494,NA,NA,NA,NA,266.09838867187494,USA
2020,LIE,TKL,0,0,NIL,NIL,NA,NA,0,LIE
2020,HUN,MDG,7,0,NA,NIL,NA,NA,7,HUN
2020,AFG,EGY,0,431,NIL,NA,NA,NA,431,EGY
2020,CUB,DEU,0,188,NIL,NA,NA,NA,188,DEU
2020,CIV,CZE,0,4,NIL,NA,NA,NA,4,CZE
2020,PRY,SLV,NA,1,NA,NA,NA,NA,NA,NA
2020,MYS,UKR,12,1,NA,NA,NA,NA,11,MYS
2020,KIR,TCD,NA,0,NA,NIL,NA,NA,NA,NA
2020,BRA,ROU,15,24,NA,NA,NA,NA,9,ROU
2020,BFA,TON,0,0,NIL,NIL,NA,NA,0,BFA
2020,CZE,MEX,76,NA,NA,NA,NA,NA,NA,NA
2020,JOR,PNG,0,NA,NIL,NA,NA,NA,NA,NA
2020,JOR,MYS,735,1649,NA,NA,NA,NA,914,MYS
2020,ECU,SVK,0,2,NIL,NA,NA,NA,2,SVK
2020,GRD,TUR,NA,3,NA,NA,NA,NA,NA,NA
2020,MWI,PAN,NA,0,NA,NIL,NA,NA,NA,NA
2020,COK,TCA,NA,0,NA,NIL,NA,NA,NA,NA
2020,CHN,QAT,NA,29,NA,NA,NA,NA,NA,NA
2020,GHA,ITA,1,283,NA,NA,NA,NA,282,ITA
2020,BRN,EST,0,0,NIL,NIL,NA,NA,0,BRN
2020,LUX,UKR,21,0,NA,NIL,NA,NA,21,LUX
2020,CYP,GEO,9,0,NA,NIL,NA,NA,9,CYP
2020,ERI,MRT,NA,0,NA,NIL,NA,NA,NA,NA
2020,GTM,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2020,BRA,NAM,23,0,NA,NIL,NA,NA,23,BRA
2020,CHN,SLV,NA,1,NA,NA,NA,NA,NA,NA
2020,DOM,RUS,7,75,NA,NA,NA,NA,68,RUS
2020,SGP,TUN,NA,0,NA,NIL,NA,NA,NA,NA
2020,BRA,MAC,3,39,NA,NA,NA,NA,36,MAC
2020,ISL,PHL,144,NA,NA,NA,NA,NA,NA,NA
2020,HRV,LKA,0,0,NIL,NIL,NA,NA,0,HRV
